MeasurementDateGMT,Redbridge - Ley Street: Nitric Oxide (ug/m3),Redbridge - Ley Street: Nitrogen Dioxide (ug/m3),Redbridge - Ley Street: Oxides of Nitrogen (ug/m3),Redbridge - Ley Street: Ozone (ug/m3),Redbridge - Ley Street: PM10 Particulate (ug/m3),Redbridge - Ley Street: PM2.5 Particulate (ug/m3)
2020-11-01,22.799999999999994,162.70000000000002,197.70000000000005,1237.2999999999997,372.2779922779923,265.0
2020-11-02,240.39999999999992,306.29999999999995,674.7,1256.8999999999999,405.63706563706563,222.0
2020-11-03,383.51313868613136,779.7357664233576,1367.6773722627736,839.7999999999998,438.996138996139,216.0
2020-11-04,113.08029197080292,1100.4963503649635,1274.583941605839,204.4,584.1389961389962,459.0
2020-11-05,148.39708029197078,1004.636496350365,1232.9605839416056,51.99999999999999,1182.0,1295.0
2020-11-06,183.71386861313866,908.7766423357665,1191.337226277372,185.7,937.0,998.0
2020-11-07,219.03065693430656,812.9167883211678,1149.7138686131384,95.6,951.0,959.0
2020-11-08,254.34744525547444,717.0569343065694,1108.0905109489047,53.50000000000001,923.0,876.0
2020-11-09,361.0175182481752,851.4810218978101,1405.8364963503648,96.6,577.0,483.0
2020-11-10,420.30000000000007,1010.3,1655.3999999999999,366.49999999999994,474.0,377.0
2020-11-11,129.89999999999995,582.8999999999999,781.7,688.8999999999999,426.0,274.0
2020-11-12,341.4,684.9,1208.1,1153.1999999999998,400.0,313.0
2020-11-13,166.59999999999997,844.3000000000001,1099.4,849.7999999999998,441.0,272.0
2020-11-14,21.2,354.7,386.79999999999995,1211.6000000000001,573.0,363.0
2020-11-15,14.999999999999998,202.60000000000002,224.60000000000002,1517.5,327.0,195.0
2020-11-16,512.9000000000001,591.1,1377.0,1151.0,377.0,239.0
2020-11-17,116.99999999999999,387.6000000000001,567.1,1364.4999999999998,433.0,249.0
2020-11-18,60.90000000000002,308.8,402.50000000000006,1210.8999999999999,475.0,264.0
2020-11-19,742.1,896.3000000000001,2033.8,734.0000000000001,277.0,266.0
2020-11-20,803.8000000000001,958.9999999999999,2191.5,515.4,362.0,323.0
2020-11-21,16.200000000000003,223.99999999999997,247.9,1426.7,312.0,218.0
2020-11-22,285.3,645.6,1082.6,657.5999999999999,372.0,333.0
2020-11-23,1401.6000000000004,1076.8999999999999,3226.4999999999995,213.89999999999998,546.5,466.0
2020-11-24,55.2,403.6000000000001,487.6000000000001,928.2999999999998,349.0,275.0
2020-11-25,261.40000000000003,505.4000000000001,905.4999999999999,607.5,515.0,379.0
2020-11-26,664.9000000000001,740.9,1759.9000000000003,207.10000000000002,571.0,536.0
2020-11-27,940.6,711.8000000000001,2153.6000000000004,30.9,556.0,631.5
2020-11-28,232.99999999999994,589.5999999999999,946.6,52.800000000000004,943.0,952.0
2020-11-29,68.9,439.2,544.8,338.29999999999995,660.0,758.0
2020-11-30,392.09999999999997,413.1000000000001,1013.8999999999999,326.1,395.0,412.0
2020-12-01,578.4,443.99999999999994,1330.6000000000001,712.1,280.0,187.68965517241378
2020-12-02,497.3611510791367,602.2129496402878,1364.3625899280576,114.9,532.0,243.31034482758625
2020-12-03,361.31223021582736,623.1625899280575,1176.5525179856115,463.29999999999995,258.0,264.0
2020-12-04,498.0604316546763,750.3798561151078,1513.0359712230215,523.9000000000001,292.0,410.1980198019802
2020-12-05,634.8086330935254,877.5971223021581,1849.5194244604318,642.7999999999998,283.0,509.58415841584156
2020-12-06,771.5568345323742,1004.8143884892086,2186.002877697842,522.0,304.0,595.1287128712871
2020-12-07,908.3050359712229,1132.031654676259,2522.486330935252,250.5,331.0,680.6732673267327
2020-12-08,1242.5956834532374,1289.9014388489209,3193.640287769784,44.99999999999999,568.0,694.4158415841583
2020-12-09,497.70000000000005,1041.3000000000002,1804.3999999999999,258.40000000000003,444.0,376.0
2020-12-10,129.99999999999997,649.8,848.8999999999999,571.5999999999999,450.0,374.0
2020-12-11,815.6,1208.9,2459.3,341.70000000000005,411.0,386.0
2020-12-12,78.8,682.5,803.4,496.1499999999999,337.0,362.0
2020-12-13,89.1,649.6999999999998,787.0,674.5,299.0,295.0
2020-12-14,91.00000000000001,521.6,660.8000000000001,1256.8000000000002,475.0,301.0
2020-12-15,205.79999999999998,909.5,1224.6000000000001,744.2999999999997,394.0,329.0
2020-12-16,99.10000000000001,713.8,865.6999999999999,828.1999999999999,271.0,314.0
2020-12-17,179.1,617.8000000000001,892.6,887.0999999999999,298.0,299.0
2020-12-18,37.300000000000004,305.7,363.40000000000003,1070.6000000000004,319.0,285.0
2020-12-19,26.500000000000004,322.19999999999993,362.7,1202.8,334.0,295.0
2020-12-20,29.500000000000004,397.79999999999995,443.2,1204.7999999999997,227.0,269.0
2020-12-21,39.2,412.29999999999995,471.90000000000003,912.0000000000001,231.0,244.0
2020-12-22,353.79999999999995,715.2,1257.1,514.1999999999998,318.0,340.0
2020-12-23,54.6,601.3,684.8000000000001,783.0999999999999,235.0,274.0
2020-12-24,74.90000000000002,185.79999999999998,300.49999999999994,1311.4,121.0,187.0
2020-12-25,28.999999999999996,427.8,472.50000000000006,1010.4,175.0,269.0
2020-12-26,16.8,271.00000000000006,296.50000000000006,1224.8,131.0,240.0
2020-12-27,79.29999999999998,506.49999999999994,627.8000000000001,1119.4999999999993,207.0,274.0
2020-12-28,177.29999999999998,777.0,1049.1,405.8,298.0,413.0
2020-12-29,67.39999999999999,510.7999999999999,613.8000000000001,734.4000000000002,279.0,418.0
2020-12-30,717.9,1063.4,2164.4,259.90000000000003,323.0,489.0
2020-12-31,280.5,751.7,1182.0000000000002,417.3,401.0,552.0
2021-01-01,118.70000000000002,581.3999999999999,763.2,504.97727272727275,456.0,639.0
2021-01-02,71.79999999999998,451.4,561.6999999999999,401.89090909090913,168.0,284.0
2021-01-03,58.29999999999999,329.8,419.4999999999999,318.1090909090909,182.0,306.0
2021-01-04,545.4,364.7,1200.7,234.3272727272727,150.0,236.0
2021-01-05,637.6,489.5999999999999,1466.2999999999997,150.54545454545453,148.0,253.0
2021-01-06,533.6999999999999,537.7,1356.1999999999998,268.65,176.0,289.0
2021-01-07,567.6,1013.1999999999999,1883.2,204.00000000000006,369.0,514.0
2021-01-08,506.3,898.8000000000001,1675.7000000000003,190.5,402.0,602.0
2021-01-09,569.0999999999999,811.5,1683.7999999999997,326.7000000000001,388.0,595.0
2021-01-10,122.6,798.5,986.2999999999998,335.6,350.0,556.0
2021-01-11,321.00000000000006,608.0,1099.6000000000001,951.8,184.0,286.0
2021-01-12,1217.3,1095.3,2961.399999999999,630.4999999999999,211.0,318.0
2021-01-13,1248.5000000000005,1207.1,3121.7,65.49999999999999,385.0,520.5
2021-01-14,130.2,491.99999999999994,691.5000000000001,937.2999999999998,168.0,213.0
2021-01-15,1076.7,956.4000000000002,2607.7999999999997,257.30000000000007,447.0,497.0
2021-01-16,96.30000000000001,666.8000000000001,814.6000000000003,587.7,243.0,266.0
2021-01-17,31.0,476.79999999999995,524.3,977.7999999999996,314.0,228.0
2021-01-18,429.080412371134,1063.1494845360826,1721.4783505154637,452.7000000000002,254.0,317.0824742268041
2021-01-19,480.6927835051547,1164.3340206185565,1901.6288659793813,434.40000000000015,193.0,342.5567010309279
2021-01-20,500.88247422680416,1110.2969072164947,1878.4701030927836,434.40000000000015,264.0,348.4948453608246
2021-01-21,521.0721649484536,1056.259793814433,1855.3113402061854,434.40000000000015,232.0,354.4329896907217
2021-01-22,412.5721649484536,990.759793814433,1623.5113402061857,588.9,281.0,293.4329896907217
2021-01-23,193.79999999999998,870.8000000000002,1167.7,678.3000000000001,232.0,313.0
2021-01-24,152.49999999999997,1041.9,1275.5000000000002,437.5,323.0,389.0
2021-01-25,904.5,1133.3,2520.4999999999995,598.9,297.0,321.0
2021-01-26,617.9999999999999,1089.3000000000002,2037.0,570.5,321.0,325.0
2021-01-27,722.0,1044.1000000000001,2150.9,249.29999999999998,410.0,366.0
2021-01-28,887.8999999999999,856.3999999999997,2217.8,668.2999999999998,332.0,224.0
2021-01-29,287.20000000000005,610.4,1050.8,1028.0,406.0,238.0
2021-01-30,39.6,365.30000000000007,426.1000000000001,862.2,307.0,238.0
2021-01-31,71.0,437.8999999999999,546.7,760.8,336.0,297.0
2021-02-01,749.4,738.6,1887.5999999999997,416.6,455.0,447.0
2021-02-02,261.40000000000003,620.6999999999999,1021.7999999999997,953.8,547.0,343.0
2021-02-03,372.7,878.7,1449.5999999999997,871.6,517.0,276.0
2021-02-04,417.5999999999999,944.5,1584.8999999999999,532.0,388.5,300.0
2021-02-05,114.69999999999999,722.2,898.0999999999999,924.1,320.0,249.0
2021-02-06,98.89999999999999,613.3,764.5,529.6999999999999,355.0,356.0
2021-02-07,25.299999999999997,156.99999999999997,195.8,1520.2,253.0,228.0
2021-02-08,333.4,414.7,925.6999999999998,1300.7,187.0,199.0
2021-02-09,301.5,545.1000000000001,1007.7000000000002,1254.8999999999999,198.0,179.0
2021-02-10,622.9,690.6000000000001,1645.8,1103.1,245.0,270.2692307692307
2021-02-11,200.00000000000003,642.5,949.6999999999999,973.2,361.0,471.2307692307692
2021-02-12,124.10000000000001,480.49999999999994,670.3,1228.8999999999999,363.19047619047615,357.0
2021-02-13,53.6,404.4,487.00000000000006,1239.8000000000002,328.8,266.0
2021-02-14,31.3,350.30000000000007,398.4,1276.5999999999995,323.31428571428575,318.0
2021-02-15,84.4,635.6,764.8,829.5999999999999,317.8285714285714,285.0
2021-02-16,43.09999999999999,459.00000000000006,525.1,1071.6999999999998,372.8666666666667,269.0
2021-02-17,54.9,296.20000000000005,380.0,1491.3,414.0,247.0
2021-02-18,77.90000000000002,311.2,431.19999999999993,1599.8000000000002,269.0,226.0
2021-02-19,66.1,351.3,453.00000000000006,1449.7999999999997,350.0,268.0
2021-02-20,58.8,224.20000000000002,314.7,1562.3999999999996,752.0,441.0
2021-02-21,74.00000000000001,479.90000000000003,594.1999999999999,1142.2,643.0,487.0
2021-02-22,411.90000000000003,929.1999999999999,1560.8000000000004,391.2000000000001,646.0,569.0
2021-02-23,83.6,333.2,461.40000000000003,1456.8999999999999,320.0,317.0
2021-02-24,154.7,310.40000000000003,547.5,1495.5,393.0,306.0
2021-02-25,1083.5,1073.3,2735.0999999999995,862.9,355.0,346.0
2021-02-26,1285.9000000000003,1281.5999999999997,3252.600000000001,512.0,476.0,442.0
2021-02-27,1127.1999999999998,1040.8000000000002,2769.199999999999,645.8000000000001,599.0,601.0
2021-02-28,78.4,417.6999999999999,538.2,1062.4,435.0,528.0
2021-03-01,333.4,460.20000000000005,971.5999999999998,975.1999999999998,605.0,712.0
2021-03-02,753.5999999999999,739.1000000000001,1895.0000000000002,362.19999999999993,874.0,990.0
2021-03-03,396.40000000000003,803.3999999999999,1411.1000000000001,123.99999999999999,947.0,1026.0
2021-03-04,569.5,648.5000000000001,1521.6000000000004,867.7,371.0,418.0
2021-03-05,727.0999999999999,652.4000000000001,1767.0999999999997,1395.6000000000004,265.0,235.0
2021-03-06,82.1,506.40000000000003,632.3,1290.3000000000002,300.0,270.0
2021-03-07,447.2,769.6999999999999,1455.7,1050.8999999999999,445.0,488.0
2021-03-08,1363.4999999999995,1463.3,3553.999999999999,278.4000000000001,756.779411764706,802.5
2021-03-09,783.9,909.3,2111.1,984.8,401.8235294117647,386.0
2021-03-10,74.69999999999999,271.40000000000003,385.79999999999995,1605.9999999999998,393.3529411764706,402.0
2021-03-11,413.7,329.3,963.6,1628.3,312.5441176470588,285.0
2021-03-12,325.20000000000005,435.7,934.1999999999998,1642.6,214.0,248.0
2021-03-13,50.800000000000004,182.8,261.0,1745.6999999999996,173.0,213.0
2021-03-14,50.8,179.0,256.99999999999994,1555.5999999999992,182.0,257.0
2021-03-15,880.1,961.1999999999999,2310.7999999999997,1114.5,355.0,338.0
2021-03-16,506.49999999999994,579.2000000000002,1356.2,1050.2,348.0,346.0
2021-03-17,1545.0000000000002,947.35,3315.925,897.0500000000001,590.0526315789473,498.52631578947376
2021-03-18,2555.9000000000005,1450.1499999999999,5368.625,584.95,482.4473684210526,569.9736842105262
2021-03-19,467.6999999999999,786.7,1503.5000000000002,1030.5,172.5,202.0
2021-03-20,22.8,554.4000000000001,589.1,790.4000000000001,228.0,269.0
2021-03-21,65.5,512.5,613.0999999999999,965.0000000000001,253.0,299.5
2021-03-22,1101.5,1393.2,3082.3999999999996,501.3,760.0,484.5
2021-03-23,568.6000000000003,805.2999999999998,1677.4000000000003,811.6000000000001,495.0,486.0
2021-03-24,319.6,812.3000000000001,1302.4999999999995,915.9,544.0,448.0
2021-03-25,159.69999999999996,581.0,825.8,1101.4,277.0,184.0
2021-03-26,170.69999999999996,407.50000000000006,669.5,1327.6000000000004,230.0,151.0
2021-03-27,31.999999999999996,271.1,320.5,1375.6000000000001,224.0,178.0
2021-03-28,25.599999999999998,204.6,243.89999999999995,1477.7,343.0,215.0
2021-03-29,268.4,630.0,1042.2,1190.0,427.0,256.0
2021-03-30,765.7999999999997,1469.9,2644.1999999999994,690.5,654.0,510.0
2021-03-31,786.5999999999999,1718.6000000000001,2924.5,427.6,932.0,713.0
2021-04-01,344.70000000000005,617.5,1145.6999999999998,964.5,586.0,489.0
2021-04-02,40.599999999999994,222.20000000000002,284.2,1459.3,193.0,145.0
2021-04-03,37.800000000000004,251.39999999999998,309.4000000000001,1447.8999999999999,352.0,226.0
2021-04-04,32.1,277.8,326.79999999999995,1411.5,414.0,301.0
2021-04-05,34.199999999999996,223.40000000000003,276.2,1372.6,173.0,159.0
2021-04-06,120.4,433.09999999999997,617.8000000000001,1091.0,92.0,92.0
2021-04-07,306.50000000000006,651.7000000000002,1121.8,972.3000000000001,112.0,138.0
2021-04-08,74.00000000000001,484.1,597.4,1111.0,189.0,156.0
2021-04-09,241.59999999999997,532.8,903.5,1006.7000000000002,172.56756756756758,163.0
2021-04-10,50.29999999999999,295.0,372.79999999999995,1263.6000000000001,182.75675675675677,187.0
2021-04-11,39.50000000000001,353.99999999999994,414.5,1136.3,143.83783783783784,160.0
2021-04-12,373.20000000000005,1024.6000000000001,1596.8999999999999,682.6,183.33783783783784,271.0
2021-04-13,654.4,1193.0000000000002,2196.2999999999997,594.1999999999999,387.0,348.0
2021-04-14,184.6,676.9000000000001,959.7,1004.3000000000001,282.0,249.0
2021-04-15,131.0,472.4000000000001,673.2,1068.1999999999998,161.0,131.0
2021-04-16,445.50000000000006,748.7,1432.2000000000005,928.6,239.0,201.0
2021-04-17,102.79999999999998,584.4999999999999,742.1000000000001,1037.8999999999999,181.0,202.0
2021-04-18,73.99999999999999,559.5999999999999,673.2,1028.7,191.0,404.4561403508772
2021-04-19,238.39999999999998,772.9000000000001,1138.8000000000002,911.8,468.0,582.9473684210526
2021-04-20,261.3,931.8000000000001,1332.3999999999999,828.5000000000001,822.0,855.5964912280701
2021-04-21,389.5999999999999,680.7,1277.9000000000003,973.0,796.0,1162.2857142857142
2021-04-22,264.2999999999999,470.7,875.8000000000001,1127.0,343.0,349.71428571428567
2021-04-23,158.2,533.8000000000001,776.4,1039.1,293.0,231.0
2021-04-24,66.8,427.7,529.9,1167.8000000000002,360.0,311.0
2021-04-25,42.900000000000006,191.9,257.40000000000003,1240.15,216.0,224.0
2021-04-26,266.6000000000001,435.5,844.5000000000002,1266.8999999999999,253.0,183.0
2021-04-27,348.00000000000006,793.1999999999999,1326.6,1077.3,502.0,441.0
2021-04-28,551.8000000000001,718.7000000000002,1564.8000000000002,1086.55,500.0,429.0
2021-04-29,436.2,599.9,1268.3000000000002,1125.0000000000002,246.0,225.0
2021-04-30,599.8000000000001,904.8999999999997,1825.1000000000004,869.1999999999999,295.0,312.0
2021-05-01,49.8,446.2,522.9999999999999,1081.3999999999999,315.0,297.0
2021-05-02,50.1,542.4000000000001,618.8000000000001,1016.2000000000002,346.0,378.0
2021-05-03,37.39999999999999,232.0,288.79999999999995,1339.2999999999997,298.0,212.0
2021-05-04,863.7,529.0999999999998,1853.3999999999999,1128.1,164.0,154.0
2021-05-05,762.4999999999997,760.5000000000002,1929.7999999999997,825.0,161.0,176.0
2021-05-06,456.29999999999995,737.4,1436.7,726.5,222.0,221.0
2021-05-07,1177.4999999999998,886.8999999999999,2692.3000000000006,957.8000000000001,235.0,203.0
2021-05-08,49.99999999999999,315.3999999999999,391.8999999999999,917.8999999999997,349.0,239.0
2021-05-09,45.1,235.6,304.5,957.3999999999999,260.0,221.0
2021-05-10,88.9,274.7,411.80000000000007,1316.1,319.0,227.0
2021-05-11,144.49999999999997,478.5,700.3000000000001,1156.6,297.0,229.0
2021-05-12,153.89999999999998,380.0,615.6000000000001,1339.3000000000002,353.0,236.0
2021-05-13,235.99999999999997,640.7,1002.4,800.0,387.0,330.0
2021-05-14,509.9999999999999,677.8000000000001,1460.2,985.8,322.0,317.0
2021-05-15,57.6,438.1,526.7,1044.1999999999998,301.0,318.0
2021-05-16,45.79999999999999,273.09999999999997,343.70000000000005,1067.2,311.0,232.0
2021-05-17,908.8999999999999,828.1999999999999,2221.5,676.4000000000001,339.32530120481925,302.0
2021-05-18,415.29999999999995,656.0000000000002,1292.6000000000001,816.3999999999997,346.26506024096386,276.0
2021-05-19,609.5000000000001,735.4,1670.1000000000004,844.6999999999999,353.2048192771084,229.5
2021-05-20,93.7,432.5,576.6999999999999,981.7,390.7048192771084,264.0
2021-05-21,124.40000000000002,238.59999999999997,429.8,1326.484971098266,343.0,269.5
2021-05-22,45.800000000000004,331.8,401.9,1276.2728323699419,192.0,226.0
2021-05-23,42.4,210.39999999999998,275.09999999999997,1228.328323699422,208.0,203.0
2021-05-24,148.20000000000002,341.5,568.8999999999999,1180.3838150289018,228.0,207.0
2021-05-25,649.8000000000001,590.7,1587.1,1132.4393063583814,186.5,218.5
2021-05-26,909.4,828.1,2222.5000000000005,1084.4947976878614,284.0,239.5
2021-05-27,625.2,844.9999999999998,1804.3999999999996,1036.550289017341,349.5,368.5
2021-05-28,180.89999999999998,584.9999999999999,862.5,1370.1456647398848,451.5,428.5
2021-05-29,57.5,325.5,413.8,1409.3999999999999,398.0,428.5
2021-05-30,41.9,159.30000000000004,222.89999999999998,1560.0,411.5,376.5
2021-05-31,51.49999999999999,272.9,352.00000000000006,1441.0,488.0,493.0
2021-06-01,137.8,426.50000000000006,637.8999999999999,1741.7000000000003,434.5,416.0
2021-06-02,89.99999999999997,601.4,738.9,1856.5000000000002,588.0,533.0
2021-06-03,89.8,393.9000000000001,532.0,1364.9500000000003,457.0,404.0
2021-06-04,112.39999999999999,384.0,556.6999999999999,745.6,113.5,270.5714285714286
2021-06-05,42.599999999999994,270.69999999999993,336.19999999999993,1186.5999999999997,143.5,255.42857142857144
2021-06-06,47.1,399.1,471.4000000000001,1011.3999999999999,295.8333333333333,310.0
2021-06-07,94.2,399.20000000000005,543.3,1121.5000000000002,320.93137254901956,225.5
2021-06-08,563.7000000000003,668.6999999999998,1533.1999999999998,963.8999999999999,254.23529411764702,246.5
2021-06-09,327.4,527.2,1029.0000000000002,1153.2000000000003,264.0,202.0
2021-06-10,414.5999999999999,431.49999999999994,1066.6000000000001,588.75,264.0,234.8
2021-06-11,472.50000000000017,373.0,1097.6,687.6,264.0,201.2
2021-06-12,34.89999999999999,197.5,251.0,1209.5,264.0,293.8333333333333
2021-06-13,37.60000000000001,266.0,323.40000000000003,1435.5000000000002,264.0,295.17060367454064
2021-06-14,625.6999999999998,718.4000000000001,1678.0,1070.8,264.0,265.27559055118115
2021-06-15,186.50000000000006,359.20000000000005,645.0,1207.625,264.0,267.5433070866141
2021-06-16,187.00000000000003,497.59999999999997,784.4000000000002,1207.2749999999999,264.0,269.81102362204723
2021-06-17,304.20000000000005,499.09999999999997,965.5999999999999,746.2999999999998,264.0,272.0787401574804
2021-06-18,414.0,391.3,1025.9,871.8499999999998,264.0,274.3464566929135
2021-06-19,47.55,231.55,304.55,939.6999999999999,264.0,276.6141732283463
2021-06-20,42.6,215.79999999999998,281.2,972.5,264.0,278.88188976377955
2021-06-21,497.3,418.3999999999999,1181.2999999999997,1064.3500000000001,264.0,281.1496062992127
2021-06-22,492.6,449.2,1204.8,990.1999999999999,264.0,283.4173228346457
2021-06-23,436.49999999999994,562.5,1231.8,1066.3000000000002,264.0,285.6850393700787
2021-06-24,621.5000000000001,799.8,1752.9,521.1500000000001,264.0,239.69291338582678
2021-06-25,465.49999999999994,533.7999999999998,1247.1000000000001,739.9999999999999,264.0,124.0
2021-06-26,65.3,268.9,369.0,975.9500000000002,264.0,139.0
2021-06-27,36.30000000000001,192.4,247.60000000000002,1153.4999999999998,264.0,253.0
2021-06-28,411.49999999999994,434.40000000000003,1065.7000000000003,741.3999999999999,264.0,181.0
2021-06-29,455.49999999999994,438.8,1137.3,668.85,264.0,160.0
2021-06-30,1.2,7.9,9.7,28.1,11.0,4.0
