MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3)
2021-01-18,1059.13,1061.56,2685.33,457.55
2021-01-19,393.77,547.9,1151.66,320.61
2021-01-20,470.58,563.01,1284.67,433.09
2021-01-21,601.39,817.43,1739.87,506.0
2021-01-22,1421.16,1288.87,3468.0,637.35
2021-01-23,957.62,1093.25,2561.57,441.58
2021-01-24,514.64,1152.8,1941.72,371.73
2021-01-25,1330.94,1262.39,3303.49,418.75
2021-01-26,1949.95,1463.05,4452.83,514.39
2021-01-27,1396.55,1247.84,3388.89,529.03
2021-01-28,618.76,877.26,1825.79,388.11
2021-01-29,613.24,877.76,1817.94,409.86
2021-01-30,169.54,686.1,945.67,275.68
2021-01-31,157.76,710.45,952.55,370.66
2021-02-01,547.74,881.2,1721.17,489.69
2021-02-02,796.88,897.03,2118.93,552.09
2021-02-03,1049.85,1135.11,2745.17,565.79
2021-02-04,1018.99,1235.25,2798.06,469.57
2021-02-05,1057.86,1200.66,2822.62,434.92
2021-02-06,446.84,770.75,1456.09,378.46
2021-02-07,66.95,232.23,334.74,409.33
2021-02-08,220.71,655.65,994.47,307.98
2021-02-09,231.79,736.04,1091.35,308.76
2021-02-10,293.7,843.66,1294.1,433.07
2021-02-11,339.51,972.18,1492.79,571.26
2021-02-12,248.22,696.48,1077.28,591.05
2021-02-13,234.5,655.79,1015.15,537.5
2021-02-14,354.02,652.46,1195.46,593.09
2021-02-15,843.96,934.01,2228.03,498.41
2021-02-16,665.42,819.59,1839.96,468.55
2021-02-17,566.55,636.29,1505.09,436.72
2021-02-18,537.0,724.06,1547.57,473.89
2021-02-19,650.15,772.62,1769.37,599.54
2021-02-20,311.44,489.0,966.73,979.68
2021-02-21,303.38,751.61,1216.95,725.33
2021-02-22,1459.64,1381.3,3619.39,889.59
2021-02-23,555.16,649.65,1500.78,549.01
2021-02-24,555.72,661.31,1513.0,702.15
2021-02-25,854.42,1130.09,2440.36,796.61
2021-02-26,1718.35,1476.9,4111.48,1088.78
2021-02-27,1429.61,1272.71,3464.81,943.12
2021-02-28,89.51,613.58,750.85,627.75
2021-03-01,188.84,647.56,937.15,894.17
2021-03-02,544.35,876.89,1711.81,1266.93
2021-03-03,1314.46,1279.5,3295.08,1336.72
2021-03-04,274.04,781.41,1201.58,562.71
2021-03-05,178.79,647.05,921.01,516.31
2021-03-06,132.46,774.19,977.55,483.32
2021-03-07,591.34,1042.66,1949.3,790.71
2021-03-08,1560.77,1608.99,4001.98,1557.84
2021-03-09,894.45,1058.99,2430.32,1084.98
2021-03-10,487.03,613.1,1359.51,513.75
2021-03-11,241.91,411.99,782.75,561.41
2021-03-12,384.91,574.39,1164.45,496.71
2021-03-13,221.79,424.98,764.84,322.99
2021-03-14,195.21,434.52,733.85,285.9
2021-03-15,421.46,859.96,1505.99,555.41
2021-03-16,569.72,850.73,1724.26,614.69
2021-03-17,463.78,847.46,1558.38,721.66
2021-03-18,393.79,879.51,1483.29,663.12
2021-03-19,160.62,542.19,788.44,544.28
2021-03-20,598.85,1012.1,1930.19,635.47
2021-03-21,206.6,583.31,900.28,591.77
2021-03-22,892.34,1392.3,2760.45,860.55
2021-03-23,1191.5,1206.45,3033.51,866.61
2021-03-24,840.92,1161.0,2450.49,958.39
2021-03-25,706.52,965.59,2048.92,581.96
2021-03-26,522.11,775.6,1576.01,456.79
2021-03-27,268.11,509.39,920.28,472.66
2021-03-28,106.93,338.12,502.07,520.24
2021-03-29,478.47,835.89,1569.54,820.66
2021-03-30,1621.31,1971.19,4457.33,1295.16
2021-03-31,2434.32,2274.55,6006.98,1835.73
2021-04-01,431.15,704.36,1365.68,1063.84
2021-04-02,66.47,314.25,416.34,744.51
2021-04-03,62.85,331.79,427.89,739.68
2021-04-04,289.3,697.8,1141.44,710.4
2021-04-05,142.16,381.49,599.29,517.75
2021-04-06,538.78,780.11,1606.15,561.54
2021-04-07,821.73,1034.1,2293.86,666.87
2021-04-08,637.12,933.56,1910.39,667.57
2021-04-09,637.29,916.49,1893.4,609.78
2021-04-10,77.79,475.39,594.91,352.78
2021-04-11,214.98,642.14,971.52,278.16
2021-04-12,1210.71,1449.74,3305.58,619.37
2021-04-13,1689.31,1673.29,4263.3,939.84
2021-04-14,588.77,1086.38,1988.96,698.88
2021-04-15,210.41,771.85,1094.11,485.61
2021-04-16,293.39,1013.21,1463.09,551.12
2021-04-17,175.82,868.63,1137.9,424.21
2021-04-18,255.18,930.92,1322.15,467.74
2021-04-19,576.0,1231.94,2114.39,922.19
2021-04-20,521.98,1348.54,2148.89,1243.69
2021-04-21,202.23,979.38,1289.46,1156.53
2021-04-22,183.88,678.64,960.35,642.68
2021-04-23,242.6,855.04,1226.66,604.7
2021-04-24,96.12,633.51,780.84,541.96
2021-04-25,40.77,271.51,334.12,341.89
2021-04-26,114.36,503.35,678.84,468.28
2021-04-27,635.46,1241.36,2215.85,865.48
2021-04-28,212.7,835.35,1161.36,810.56
2021-04-29,306.34,743.21,1213.02,676.42
2021-04-30,473.52,1039.62,1767.41,684.39
2021-05-01,168.51,690.12,948.41,543.08
2021-05-02,319.71,882.82,1373.0,497.4
2021-05-03,217.99,468.32,802.65,455.5
2021-05-04,325.91,492.24,991.98,520.67
2021-05-05,682.52,905.44,1951.94,492.64
2021-05-06,878.95,1037.11,2385.05,593.49
2021-05-07,634.05,913.84,1885.76,835.75
2021-05-08,276.3,509.72,933.29,394.37
2021-05-09,299.55,488.62,947.97,341.53
2021-05-10,531.4,705.88,1520.79,557.04
2021-05-11,499.51,876.0,1642.04,688.5
2021-05-12,586.81,848.86,1748.52,753.65
2021-05-13,335.69,1033.09,1547.88,572.95
2021-05-14,313.02,854.9,1335.02,573.7
2021-05-15,342.98,808.1,1333.99,413.8
2021-05-16,375.02,721.11,1296.39,339.99
2021-05-17,595.39,926.39,1839.44,331.5
2021-05-18,793.12,1033.08,2249.18,470.12
2021-05-19,597.4,952.25,1868.01,396.82
2021-05-20,728.4,813.42,1930.11,679.03
2021-05-21,241.49,385.26,755.79,492.72
2021-05-22,476.86,791.21,1522.52,295.16
2021-05-23,279.11,511.95,939.65,299.8
2021-05-24,652.39,931.03,1931.52,349.74
2021-05-25,573.45,785.82,1665.16,432.38
2021-05-26,642.56,948.58,1933.84,494.65
2021-05-27,629.39,1133.76,2098.75,559.68
2021-05-28,492.27,1375.51,2130.57,622.95
2021-05-29,116.31,769.09,947.19,504.13
2021-05-30,76.14,448.26,564.99,513.52
2021-05-31,96.54,543.01,690.88,571.35
2021-06-01,179.34,829.56,1104.51,668.2
2021-06-02,216.19,1074.36,1405.69,769.29
2021-06-03,483.22,847.99,1588.8,825.76
2021-06-04,353.26,739.7,1281.26,420.65
2021-06-05,493.56,833.39,1590.21,546.79
2021-06-06,472.77,726.94,1451.66,389.11
2021-06-07,704.38,746.88,1826.71,532.6
2021-06-08,623.63,796.97,1753.15,689.79
2021-06-09,619.49,814.67,1764.47,824.25
2021-06-10,642.38,584.44,1569.62,681.07
2021-06-11,564.45,515.99,1381.65,687.62
2021-06-12,263.05,547.08,950.55,515.21
2021-06-13,255.58,671.97,1063.4,482.96
2021-06-14,429.07,809.18,1467.17,614.24
2021-06-15,277.9,666.97,1092.92,754.4
2021-06-16,525.58,925.15,1730.94,903.68
2021-06-17,277.36,610.52,1035.93,628.74
2021-06-18,210.03,500.7,822.75,221.33
2021-06-19,127.68,400.36,596.31,291.27
2021-06-20,72.86,283.5,395.15,277.31
2021-06-21,153.12,442.77,677.92,307.84
2021-06-22,148.64,381.54,609.47,500.93
2021-06-23,250.94,647.37,1031.9,620.92
2021-06-24,701.61,953.19,2029.06,948.09
2021-06-25,526.24,686.45,1493.3,630.26
2021-06-26,186.41,500.37,785.99,437.41
2021-06-27,45.47,343.74,413.42,577.41
2021-06-28,194.92,527.16,826.08,443.94
2021-06-29,203.14,472.76,784.39,486.92
2021-06-30,2.06,15.56,18.75,11.79
